Prize_Type,Year,Laureate,Laureate_img,Rationale,Birth_Year,Death_Year,Portrait_URL,Nationality_1,Nationality_2,Nationality_3,Nationality_4,Nationality_img_1,Nationality_img_2,Nationality_img_3,Nationality_img_4,Flag_URL_1,Flag_URL_2,Flag_URL_3,Flag_URL_4
Physiology_or_Medicine,1960,Sir Frank Macfarlane Burnet,/imgs/Laureates/Sir_Frank_Macfarlane_Burnet_1899.jpg,for discovery of acquired immunological tolerance,1899,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Frank_Macfarlane_Burnet_nobel.jpg/120px-Frank_Macfarlane_Burnet_nobel.jpg,Australia,,,,/imgs/Flags/40px-Flag_of_Australia_%28converted%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Flag_of_Australia_%28converted%29.svg/40px-Flag_of_Australia_%28converted%29.svg.png,,,
Physiology_or_Medicine,1960,Sir Peter Brian Medawar,/imgs/Laureates/Sir_Peter_Brian_Medawar_1915.jpg,for discovery of acquired immunological tolerance,1915,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Peter_Brian_Medawar.jpg/120px-Peter_Brian_Medawar.jpg,United Kingdom,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physiology_or_Medicine,1961,Georg von Békésy,/imgs/Laureates/Georg_von_B_k_sy_1899.jpg,for his discoveries of the physical mechanism of stimulation within the cochlea,1899,1972,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Georg_von_B%C3%A9k%C3%A9sy_nobel.jpg/120px-Georg_von_B%C3%A9k%C3%A9sy_nobel.jpg,Hungary,United States,,,/imgs/Flags/40px-Flag_of_Hungary.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Flag_of_Hungary.svg/40px-Flag_of_Hungary.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physiology_or_Medicine,1962,Francis Crick,/imgs/Laureates/Francis_Crick_1916.jpg,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,1916,2004,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Francis_Crick_%283x4_cropped%29.jpg/120px-Francis_Crick_%283x4_cropped%29.jpg,United Kingdom,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physiology_or_Medicine,1962,James Dewey Watson,/imgs/Laureates/James_Dewey_Watson_1928.jpg,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,1928,2025,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/James_Dewey_Watson_%28cropped%29.jpg/120px-James_Dewey_Watson_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1962,Maurice Hugh Frederick Wilkins,/imgs/Laureates/Maurice_Hugh_Frederick_Wilkins_1916.jpg,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,1916,2004,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Maurice_Wilkins_nobel.jpg/120px-Maurice_Wilkins_nobel.jpg,New Zealand,United Kingdom,,,/imgs/Flags/40px-Flag_of_New_Zealand.svg.png,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/40px-Flag_of_New_Zealand.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,
Physiology_or_Medicine,1963,Sir John Carew Eccles,/imgs/Laureates/Sir_John_Carew_Eccles_1903.jpg,for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane,1903,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Sir_John_Eccles_Wellcome_L0026812.jpg/120px-Sir_John_Eccles_Wellcome_L0026812.jpg,Australia,,,,/imgs/Flags/40px-Flag_of_Australia_%28converted%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Flag_of_Australia_%28converted%29.svg/40px-Flag_of_Australia_%28converted%29.svg.png,,,
Physiology_or_Medicine,1963,Sir Alan Lloyd Hodgkin,/imgs/Laureates/Sir_Alan_Lloyd_Hodgkin_1914.jpg,for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane,1914,1998,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Alan_Lloyd_Hodgkin_nobel.jpg/120px-Alan_Lloyd_Hodgkin_nobel.jpg,United Kingdom,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physiology_or_Medicine,1963,Sir Andrew Fielding Huxley,/imgs/Laureates/Sir_Andrew_Fielding_Huxley_1917.jpg,for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane,1917,2012,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Andrew_Fielding_Huxley_nobel.jpg/120px-Andrew_Fielding_Huxley_nobel.jpg,United Kingdom,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physiology_or_Medicine,1964,Konrad Bloch,/imgs/Laureates/Konrad_Bloch_1912.JPG,for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism,1912,2000,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Konrad_Bloch_%28head_shoulders_3x4_cropped%29_%28cropped%29.JPG/120px-Konrad_Bloch_%28head_shoulders_3x4_cropped%29_%28cropped%29.JPG,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1964,Feodor Lynen,/imgs/Laureates/Feodor_Lynen_1911.jpg,for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism,1911,1979,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Feodor_Lynen_with_pipette.jpg/120px-Feodor_Lynen_with_pipette.jpg,West Germany,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Physiology_or_Medicine,1965,François Jacob,/imgs/Laureates/Fran_ois_Jacob_1920.jpg,for their discoveries concerning genetic control of enzyme and virus synthesis,1920,2013,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Fran%C3%A7ois_Jacob_nobel.jpg/120px-Fran%C3%A7ois_Jacob_nobel.jpg,France,,,,/imgs/Flags/40px-Flag_of_France.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/40px-Flag_of_France.svg.png,,,
Physiology_or_Medicine,1965,André Lwoff,/imgs/Laureates/Andr_Lwoff_1902.jpg,for their discoveries concerning genetic control of enzyme and virus synthesis,1902,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Andr%C3%A9_Lwoff_nobel.jpg/120px-Andr%C3%A9_Lwoff_nobel.jpg,France,,,,/imgs/Flags/40px-Flag_of_France.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/40px-Flag_of_France.svg.png,,,
Physiology_or_Medicine,1965,Jacques Monod,/imgs/Laureates/Jacques_Monod_1910.jpg,for their discoveries concerning genetic control of enzyme and virus synthesis,1910,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Jacques_Monod_nobel_%28cropped%29.jpg/120px-Jacques_Monod_nobel_%28cropped%29.jpg,France,,,,/imgs/Flags/40px-Flag_of_France.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/40px-Flag_of_France.svg.png,,,
Physiology_or_Medicine,1966,Peyton Rous,/imgs/Laureates/Peyton_Rous_1879.jpg,for his discovery of tumour-inducing viruses,1879,1970,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Peyton_Rous_nobel.jpg/120px-Peyton_Rous_nobel.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1966,Charles Brenton Huggins,/imgs/Laureates/Charles_Brenton_Huggins_1901.jpg,for his discoveries concerning hormonal treatment of prostatic cancer,1901,1997,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Charles_Brenton_Huggins_nobel.jpg/120px-Charles_Brenton_Huggins_nobel.jpg,Canada,United States,,,/imgs/Flags/40px-Flag_of_Canada_%28Pantone%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Canada_%28Pantone%29.svg/40px-Flag_of_Canada_%28Pantone%29.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physiology_or_Medicine,1967,Ragnar Granit,/imgs/Laureates/Ragnar_Granit_1900.jpg,for their discoveries concerning the primary physiological and chemical visual processes in the eye,1900,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Ragnar_Granit2.jpg/120px-Ragnar_Granit2.jpg,Finland,Sweden,,,/imgs/Flags/40px-Flag_of_Finland.svg.png,/imgs/Flags/40px-Flag_of_Sweden.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Finland.svg/40px-Flag_of_Finland.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Flag_of_Sweden.svg/40px-Flag_of_Sweden.svg.png,,
Physiology_or_Medicine,1967,Haldan Keffer Hartline,/imgs/Laureates/Haldan_Keffer_Hartline_1903.jpg,for their discoveries concerning the primary physiological and chemical visual processes in the eye,1903,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Haldan_Keffer_Hartline_nobel.jpg/120px-Haldan_Keffer_Hartline_nobel.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1967,George Wald,/imgs/Laureates/George_Wald_1906.jpg,for their discoveries concerning the primary physiological and chemical visual processes in the eye,1906,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/George_Wald_nobel.jpg/120px-George_Wald_nobel.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1968,Robert W. Holley,/imgs/Laureates/Robert_W_Holley_1922.jpg,for their interpretation of the genetic code and its function in protein synthesis,1922,1993,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Robert_W._Holley_nobel.jpg/120px-Robert_W._Holley_nobel.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1968,Har Gobind Khorana,/imgs/Laureates/Har_Gobind_Khorana_1922.jpg,for their interpretation of the genetic code and its function in protein synthesis,1922,2011,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Har_Gobind_Khorana_nobel.jpg/120px-Har_Gobind_Khorana_nobel.jpg,India,United States,,,/imgs/Flags/40px-Flag_of_India.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/40px-Flag_of_India.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physiology_or_Medicine,1968,Marshall W. Nirenberg,/imgs/Laureates/Marshall_W_Nirenberg_1927.jpg,for their interpretation of the genetic code and its function in protein synthesis,1927,2010,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Marshall_Nirenberg_2003.jpg/120px-Marshall_Nirenberg_2003.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1969,Max Delbrück,/imgs/Laureates/Max_Delbr_ck_1906.jpg,for their discoveries concerning the replication mechanism and the genetic structure of viruses,1906,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Max_Delbruck_%28cropped%29.jpg/120px-Max_Delbruck_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1969,Alfred Hershey,/imgs/Laureates/Alfred_Hershey_1908.jpg,for their discoveries concerning the replication mechanism and the genetic structure of viruses,1908,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Alfred_Hershey_%28cropped%29.jpg/75px-Alfred_Hershey_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1969,Salvador E. Luria,/imgs/Laureates/Salvador_E_Luria_1912.jpg,for their discoveries concerning the replication mechanism and the genetic structure of viruses,1912,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Salvador_E._Luria_ca.1969_%28cropped%29.jpg/120px-Salvador_E._Luria_ca.1969_%28cropped%29.jpg,Italy,United States,,,/imgs/Flags/40px-Flag_of_Italy.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/40px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physiology_or_Medicine,1970,Julius Axelrod,/imgs/Laureates/Julius_Axelrod_1912.jpg,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",1912,2004,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Axelrod01.jpg/120px-Axelrod01.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1970,Ulf von Euler,/imgs/Laureates/Ulf_von_Euler_1905.jpg,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",1905,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Ulf_von_Euler.jpg/120px-Ulf_von_Euler.jpg,Sweden,,,,/imgs/Flags/40px-Flag_of_Sweden.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Flag_of_Sweden.svg/40px-Flag_of_Sweden.svg.png,,,
Physiology_or_Medicine,1970,Sir Bernard Katz,/imgs/Laureates/Sir_Bernard_Katz_1911.jpg,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",1911,2003,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Sir_Bernard_Katz.jpg/120px-Sir_Bernard_Katz.jpg,West Germany,United Kingdom,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,
Physiology_or_Medicine,1971,Earl W. Sutherland Jr.,/imgs/Laureates/Earl_W_Sutherland_Jr__1915.jpg,for his discoveries concerning the mechanisms of the action of hormones,1915,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Earl_Wilbur_Sutherland_Jr.jpg/120px-Earl_Wilbur_Sutherland_Jr.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1972,Gerald M. Edelman,/imgs/Laureates/Gerald_M_Edelman_1929.jpg,for their discoveries concerning the chemical structure of antibodies,1929,2014,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Professor_Gerald_M._Edelman_%28cropped%29.jpg/120px-Professor_Gerald_M._Edelman_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1972,Rodney R. Porter,/imgs/Laureates/Rodney_R_Porter_1917.jpg,for their discoveries concerning the chemical structure of antibodies,1917,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Rodney_Robert_Porter.jpg/120px-Rodney_Robert_Porter.jpg,United Kingdom,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physiology_or_Medicine,1973,Karl von Frisch,/imgs/Laureates/Karl_von_Frisch_1886.jpg,for their discoveries concerning organization and elicitation of individual and social behaviour patterns,1886,1982,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Karl_von_Frisch_-_Atelier_Veritas%2C_c._1926.jpg/120px-Karl_von_Frisch_-_Atelier_Veritas%2C_c._1926.jpg,Austria,,,,/imgs/Flags/40px-Flag_of_Austria.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_Austria.svg/40px-Flag_of_Austria.svg.png,,,
Physiology_or_Medicine,1973,Konrad Lorenz,/imgs/Laureates/Konrad_Lorenz_1903.JPG,for their discoveries concerning organization and elicitation of individual and social behaviour patterns,1903,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Konrad_Lorenz_%283x4_cropped%29.JPG/120px-Konrad_Lorenz_%283x4_cropped%29.JPG,Austria,,,,/imgs/Flags/40px-Flag_of_Austria.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_Austria.svg/40px-Flag_of_Austria.svg.png,,,
Physiology_or_Medicine,1973,Nikolaas Tinbergen,/imgs/Laureates/Nikolaas_Tinbergen_1907.jpg,for their discoveries concerning organization and elicitation of individual and social behaviour patterns,1907,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Nikolaas_Tinbergen_1978.jpg/120px-Nikolaas_Tinbergen_1978.jpg,Netherlands,,,,/imgs/Flags/40px-Flag_of_the_Netherlands.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/40px-Flag_of_the_Netherlands.svg.png,,,
Physiology_or_Medicine,1974,Albert Claude,/imgs/Laureates/Albert_Claude_1899.jpg,for their discoveries concerning the structural and functional organization of the cell,1899,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Albert_Claude_1974.jpg/120px-Albert_Claude_1974.jpg,Belgium,United States,,,/imgs/Flags/40px-Flag_of_Belgium_%28civil%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Belgium_%28civil%29.svg/40px-Flag_of_Belgium_%28civil%29.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physiology_or_Medicine,1974,Christian de Duve,/imgs/Laureates/Christian_de_Duve_1917.jpg,for their discoveries concerning the structural and functional organization of the cell,1917,2013,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Christian_de_Duve_cropped_%283x4_cropped%29.jpg/120px-Christian_de_Duve_cropped_%283x4_cropped%29.jpg,Belgium,,,,/imgs/Flags/40px-Flag_of_Belgium_%28civil%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Belgium_%28civil%29.svg/40px-Flag_of_Belgium_%28civil%29.svg.png,,,
Physiology_or_Medicine,1974,George E. Palade,/imgs/Laureates/George_E_Palade_1912.jpg,for their discoveries concerning the structural and functional organization of the cell,1912,2008,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/George_Emil_Palade_2021_stamp_of_Romania_%28cropped%29.jpg/120px-George_Emil_Palade_2021_stamp_of_Romania_%28cropped%29.jpg,Romania,United States,,,/imgs/Flags/40px-Flag_of_Romania_%281965%E2%80%931989%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_Romania_%281965%E2%80%931989%29.svg/40px-Flag_of_Romania_%281965%E2%80%931989%29.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physiology_or_Medicine,1975,David Baltimore,/imgs/Laureates/David_Baltimore_1938.jpg,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,1938,2025,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Dr._David_Baltimore2.jpg/120px-Dr._David_Baltimore2.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1975,Renato Dulbecco,/imgs/Laureates/Renato_Dulbecco_1914.jpg,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,1914,2012,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Renato_Dulbecco_crop.jpg/120px-Renato_Dulbecco_crop.jpg,Italy,United States,,,/imgs/Flags/40px-Flag_of_Italy.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/40px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physiology_or_Medicine,1975,Howard Martin Temin,/imgs/Laureates/Howard_Martin_Temin_1934.jpg,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,1934,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Howard_Martin_Temin_1975_%28cropped%29.jpg/120px-Howard_Martin_Temin_1975_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1976,Baruch Samuel Blumberg,/imgs/Laureates/Baruch_Samuel_Blumberg_1925.jpg,for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases,1925,2011,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Baruch_Samuel_Blumberg_by_Tom_Trower_%28NASA%29_%283x4_cropped%29.jpg/120px-Baruch_Samuel_Blumberg_by_Tom_Trower_%28NASA%29_%283x4_cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1976,D. Carleton Gajdusek,/imgs/Laureates/D_Carleton_Gajdusek_1923.jpg,for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases,1923,2008,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Daniel_Carleton_Gajdusek_2bw_cropped.jpg/120px-Daniel_Carleton_Gajdusek_2bw_cropped.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1977,Roger Guillemin,/imgs/Laureates/Roger_Guillemin_1924.jpg,for their discoveries concerning the peptide hormone production of the brain,1924,2024,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Roger_Guillemin.jpg/120px-Roger_Guillemin.jpg,France,United States,,,/imgs/Flags/40px-Flag_of_France_%281976%E2%80%932020%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Flag_of_France_%281976%E2%80%932020%29.svg/40px-Flag_of_France_%281976%E2%80%932020%29.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physiology_or_Medicine,1977,Andrew V. Schally,/imgs/Laureates/Andrew_V_Schally_1926.jpg,for their discoveries concerning the peptide hormone production of the brain,1926,2024,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Andrew_Schally_portrait.jpg/120px-Andrew_Schally_portrait.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physiology_or_Medicine,1977,Rosalyn Yalow,/imgs/Laureates/Rosalyn_Yalow_1921.jpg,for the development of radioimmunoassays of peptide hormones,1921,2011,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Rosalyn_Yalow_%283x4_cropped%29.jpg/120px-Rosalyn_Yalow_%283x4_cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
